strategy,full_return,full_annual_return,full_max_drawdown,full_trades,full_final_value,early_return,early_max_drawdown,recent_return,recent_max_drawdown,recent_trades
ma_20_120_w0.33,0.03513701704125083,0.003593629620857186,-0.5255765761037736,18,103513.70170412508,0.030247853557800353,-0.4480864870232687,0.011955958541650435,-0.32250342755045225,9
ma_stop_10_60_s0.10_w0.50,0.03208715764400338,0.0032860740203148886,-0.49762338501159725,78,103208.71576440035,0.20432591543900136,-0.3419564461436599,-0.13573428475874738,-0.3075131029419307,44
ma_60_250_w0.10,0.03168465871559989,0.0032454241857466926,-0.11862166701151107,4,103168.46587156,0.010269715930999901,-0.07613993677229734,0.02141494278459999,-0.11967185039444748,3
ma_stop_40_250_s0.15_w0.15,0.03150651215470046,0.0032274279776887127,-0.15291931106363663,28,103150.65121547005,0.02922908063370011,-0.11681758231170938,0.005860044709900203,-0.15029953895512302,15
buy_hold_w0.33,0.030226796800000066,0.0030980703371368268,-0.34698223307456294,1,103022.67968,0.0030267967999999534,-0.2816107111526612,0.02382033273600004,-0.3319160604227612,1
ma_stop_10_90_s0.08_w0.10,0.02984398401670063,0.0030593464410195725,-0.17402168458916134,90,102984.39840167006,0.09354144441029999,-0.12244169450414889,-0.056079952062599636,-0.08078005166862703,55
ma_stop_10_90_s0.08_w0.15,0.02950963454610034,0.00302551435618148,-0.2500177594678562,90,102950.96345461004,0.11754429190270055,-0.17726942822473432,-0.0822620277414996,-0.12981131720635342,55
ma_stop_40_250_s0.10_w0.10,0.029366868576800265,0.0030110651830796975,-0.10329781920581771,46,102936.68685768002,0.029371638022700264,-0.06271390564388922,-0.0038618418977999225,-0.10453353423389591,26
ma_stop_20_180_s0.15_w1.00,0.028445438238756227,0.0029177650978753356,-0.7603873455769237,36,102844.54382387563,0.14476645404000354,-0.7054039465635917,-0.10099907634374683,-0.7016909168385196,20
breakout_90_40_s0.15_w1.00,0.02839445241750327,0.0029126003053692173,-0.7303550297949208,13,102839.44524175033,1.6794341949937506,-0.3014300937264606,-0.6105073809487489,-0.6111047556398803,11
ma_stop_40_180_s0.05_w0.10,0.02770067196480186,0.002842298499943663,-0.12977301377622313,112,102770.06719648019,0.08363895771440055,-0.09991192601975028,-0.0450137283637998,-0.1081765302302979,70
ma_stop_10_90_s0.20_w0.15,0.027409212335650635,0.002812751775052247,-0.26246996284995894,37,102740.92123356507,0.09857673929325039,-0.20196622337984274,-0.0632625263448997,-0.12668916865440158,20
ma_stop_40_250_s0.05_w0.10,0.02635641740380179,0.002705962065646661,-0.10403871470720061,105,102635.64174038019,0.031016307323900705,-0.07352798747712168,0.0015584081482007406,-0.10181171125103235,59
ma_stop_10_90_s0.20_w0.10,0.026205138280900098,0.002690609080824524,-0.19043526891500007,37,102620.51382809001,0.07150042117570021,-0.14875229897807235,-0.04476917286929982,-0.08193554260685845,20
ma_5_90_w0.25,0.026052680921750726,0.0026751344673290323,-0.46666514796166964,35,102605.26809217507,0.06123102143865,-0.37688203281773125,-0.03426868914609893,-0.19504515770001088,20
ma_stop_40_250_s0.05_w0.33,0.02585285735185483,0.0026548490034785655,-0.32685852044039715,105,102585.28573518548,0.06256828317290197,-0.2411246113203078,-0.034049556021997884,-0.3256049151574835,59
ma_stop_40_60_s0.12_w0.67,0.025781678910006933,0.0026476223353828487,-0.6686616168225277,59,102578.16789100069,0.25547715648000313,-0.5682260662872244,-0.1863019420762475,-0.5403381823812872,37
ma_40_180_w0.15,0.02562615638429988,0.00263183074248019,-0.2673830623425225,10,102562.61563843,0.05402259237029994,-0.23818787052557205,-0.036390385076700005,-0.19631981198749607,5
ma_30_60_w0.10,0.025152984140899726,0.0025837721334847075,-0.21785223678295917,23,102515.29841408998,0.09251835135030007,-0.1713428607211592,-0.06464877690559978,-0.10706814821963444,13
ma_stop_20_60_s0.15_w0.33,0.024941967381650665,0.0025623334189424085,-0.49788934223167103,51,102494.19673816508,0.3729315036095502,-0.3290599367110355,-0.25748958509019915,-0.3476951463506819,30
ma_stop_40_250_s0.15_w0.50,0.02440508528250218,0.0025077698552014027,-0.43746452054538565,28,102440.50852825021,0.04140423319500064,-0.333733420011235,-0.01831905840374881,-0.4384272733251584,15
ma_stop_10_90_s0.05_w0.10,0.02408561018900124,0.0024752892984098995,-0.15302848636381644,133,102408.56101890013,0.09323629824200053,-0.09732989724511609,-0.06292499902359883,-0.07417892902160332,78
ma_40_180_w0.20,0.02387107744510031,0.002453472977564708,-0.32465193259652564,10,102387.10774451004,0.07423506914900013,-0.28830743690955724,-0.05185808869039976,-0.25081239410200273,5
ma_stop_40_180_s0.20_w0.50,0.02352056279625314,0.0024178195331230334,-0.5476007895281573,29,102352.0562796253,0.2766846857287508,-0.46997611867075983,-0.19925469089144898,-0.45214373390774654,17
ma_stop_40_250_s0.15_w0.10,0.023211121756600006,0.002386334895438935,-0.09868155963050176,28,102321.11217566,0.020742260016599845,-0.0795682789178266,0.00349996440480016,-0.09959632416183782,15
ma_stop_20_60_s0.08_w0.33,0.023038323151204132,0.0023687494761621686,-0.45239256690576907,92,102303.83231512042,0.3594356791427513,-0.2741510472159044,-0.24505682195009793,-0.3397579009681495,57
buy_hold_w0.25,0.02265759760000008,0.0023299942913375116,-0.27568461734222527,1,102265.75976,0.0022575976000001052,-0.21557069622896655,0.017852749552000002,-0.27189819341900795,1
ma_stop_10_60_s0.20_w0.50,0.02227424094185304,0.002290958212324279,-0.5408023995559208,44,102227.4240941853,0.17739417588760142,-0.3949859463755805,-0.13243703701509846,-0.34514491938272257,23
ma_stop_40_250_s0.05_w0.15,0.021246828539303042,0.0021862751080732323,-0.15712071602437622,105,102124.6828539303,0.03857009420190094,-0.11629275316028823,-0.007997155357298724,-0.1563823652368678,59
ma_stop_40_250_s0.20_w0.15,0.020830418248300564,0.0021438201628074527,-0.16262709909893217,23,102083.04182483006,0.020633977313200047,-0.10360355357840846,0.0033615525398005275,-0.15301969149256092,12
ma_30_60_w0.20,0.02082719940610045,0.002143491926593688,-0.371272732347354,23,102082.71994061004,0.17043245058670053,-0.28900228179689647,-0.12904175320429978,-0.21458635606511253,13
ma_stop_30_180_s0.20_w0.33,0.020687827996151542,0.0021292788635038917,-0.4815023420135432,29,102068.78279961515,0.1687428340448005,-0.385566688397893,-0.12002115030959937,-0.30836844791579826,17
ma_30_60_w0.15,0.020514274401700172,0.002111577477931892,-0.30428394938400455,23,102051.42744017001,0.13116117099610003,-0.23641602997112957,-0.09864679440029944,-0.16242713543248724,13
ma_40_180_w0.25,0.020128187592200364,0.0020721893504684896,-0.3869778780417611,10,102012.81875922004,0.09138427805840044,-0.34337262810593505,-0.06489087655489978,-0.29949268539776824,5
ma_stop_20_120_s0.08_w0.50,0.020017596947706773,0.002060904560227783,-0.5919032158975245,83,102001.75969477068,0.1423485793902033,-0.4864389927294579,-0.11300721177494755,-0.418738798345052,50
ma_5_120_w0.67,0.019922790566252457,0.002051229540559474,-0.7114999421609414,30,101992.27905662525,0.14639346291375088,-0.546975885431656,-0.10508001634739772,-0.47099051042879025,18
buy_hold_w0.20,0.018116078080000042,0.0018666997999208235,-0.22958598028602561,1,101811.607808,0.0017960780799999299,-0.17462071129223028,0.01427219964159998,-0.2302617121928644,1
ma_stop_10_90_s0.05_w0.15,0.01686578009980244,0.0017388279326029377,-0.22085601927524892,133,101686.57800998025,0.1193755547113009,-0.144546350112805,-0.09592819240609884,-0.12118285546421959,78
ma_stop_40_250_s0.20_w0.25,0.0168424537779015,0.001736440938491235,-0.252750770406688,23,101684.24537779014,0.0227796822253008,-0.16890251629168043,-0.0041784622652992764,-0.25577300887764576,12
ma_stop_30_60_s0.12_w0.50,0.016840225959304123,0.0017362129621401046,-0.5990580491340609,58,101684.02259593041,0.4950542972943024,-0.4334438721780701,-0.3195513920011479,-0.4624170020515524,36
ma_stop_20_180_s0.12_w1.00,0.016306350108759693,0.0016815676558077364,-0.8007519224705945,47,101630.63501087597,-0.020167147552495712,-0.7495909247645254,0.03886279034625417,-0.688759683415645,26
ma_40_180_w0.10,0.01595070199789994,0.0016451507201546978,-0.1820778145630602,10,101595.07019978999,0.036873383460899856,-0.16145328630479094,-0.020922681463000026,-0.13567635795587696,5
ma_stop_30_60_s0.15_w0.33,0.01567944896460194,0.0016173678207724862,-0.49835177819163634,48,101567.94489646019,0.3768398973684006,-0.3368585207429868,-0.25702376923169923,-0.34033242781307027,30
ma_stop_40_250_s0.20_w0.20,0.015641719258100206,0.0016135028556327757,-0.20871657942575828,23,101564.17192581002,0.01728933792480003,-0.1375792875330502,-0.0022884678990996443,-0.21136233511799576,12
ma_40_180_w0.33,0.015452285308950486,0.001594095628292047,-0.4588741529839864,10,101545.22853089505,0.11223052735325001,-0.4071781775723374,-0.09173170877924941,-0.3598711861547936,5
ma_stop_10_90_s0.15_w0.10,0.01464243074670013,0.0015110906281390335,-0.19210971591578266,51,101464.24307467001,0.07878055938050044,-0.14247788456371172,-0.06015866345449994,-0.08358215367644656,29
buy_hold_w0.15,0.013574558560000005,0.001401549641000921,-0.1830140265178838,1,101357.455856,0.0013345585599999765,-0.13262990380598483,0.01069164973119996,-0.18344316082253811,1
ma_stop_20_60_s0.20_w0.33,0.01292733229505183,0.0013351076366097114,-0.4805470159181775,39,101292.73322950519,0.28751211332630056,-0.341380488034499,-0.21121824699109903,-0.34459587683434295,22
ma_20_60_w0.10,0.012817722343999582,0.001323851692214495,-0.21303951723404854,25,101281.77223439996,0.0769876812018997,-0.16381106006730764,-0.058649657435099645,-0.11070956831701068,13
ma_stop_40_250_s0.20_w0.33,0.012116056019350285,0.0012517710752246725,-0.3211631301423128,23,101211.60560193504,0.025712288793900306,-0.21647747359808078,-0.012573878942999328,-0.323949064523786,12
ma_stop_10_60_s0.15_w0.50,0.011772426656353696,0.0012164544603017191,-0.5309842605372732,55,101177.24266563536,0.21213944490385117,-0.3771317931257185,-0.1614342338611987,-0.3400545652028324,32
ma_stop_30_180_s0.05_w0.10,0.011734813734501914,0.0012125881279025919,-0.16130973315904112,114,101173.4813734502,0.07643797683920028,-0.113066546317842,-0.05448095293290012,-0.10274198215752155,71
ma_stop_30_180_s0.05_w0.15,0.010681679475402994,0.001104281326064216,-0.23369141389305798,114,101068.16794754029,0.11607229130490104,-0.1617442540399745,-0.09921719630919879,-0.1612578161240496,71
ma_20_60_w0.15,0.009403101195399888,0.0009726533238747503,-0.30045523209653796,25,100940.31011954,0.1110298855202998,-0.2309183402212472,-0.08695692854739989,-0.15613437850038053,13
buy_hold_w0.10,0.009033039039999968,0.0009345280170991455,-0.13019387503191301,1,100903.303904,0.0008730390400000232,-0.08972835452640916,0.007111099820799938,-0.13041090103938394,1
ma_stop_40_250_s0.10_w0.50,0.008942536541253876,0.0009252021751167128,-0.4584064810915051,46,100894.2536541254,0.09584548725375175,-0.2726590269004556,-0.07895893619249827,-0.458187781106061,26
ma_stop_40_180_s0.12_w0.67,0.008482088745005889,0.000877743658805441,-0.6623137699811179,46,100848.20887450059,0.21633144053625286,-0.5867906946225981,-0.17271457354124808,-0.5321476419616212,27
breakout_60_40_s0.15_w0.67,0.00812868790500132,0.0008413053372118284,-0.5931377032359476,17,100812.86879050013,0.6923179672987503,-0.31701142593104636,-0.40129732770154913,-0.40481304419317843,11
ma_40_60_w0.67,0.008018415990002303,0.0008299331187491266,-0.6761082048389392,23,100801.84159900024,0.21714511806000103,-0.5820815616113066,-0.17221341588749883,-0.5430677098766054,13
ma_stop_40_250_s0.20_w0.10,0.007267086269700185,0.0007524196422752372,-0.1015305715858847,23,100726.70862697001,0.010813319470099891,-0.07134027317784636,-0.0017874670182997932,-0.10093313205088289,12
ma_stop_40_180_s0.15_w0.67,0.0072162721800030916,0.0007471753641414836,-0.62494724271716,34,100721.6272180003,0.32231695918500125,-0.5519765898791124,-0.23654102398874932,-0.5351816708518654,20
ma_stop_30_180_s0.05_w0.20,0.0065419298100029,0.0006775572670618679,-0.29684528045946884,114,100654.19298100029,0.14868225295490056,-0.20792527309439657,-0.11475502780639868,-0.21128109903823708,71
ma_stop_10_90_s0.20_w0.20,0.006539811416851116,0.0006773385014748889,-0.33448536090794395,37,100653.9811416851,0.10676009159265032,-0.25978422496169595,-0.09148657680299976,-0.17035815604445445,20
ma_stop_40_60_s0.10_w0.67,0.006350398031257143,0.0006577761913215685,-0.6355893801379079,69,100635.03980312572,0.3485034937800031,-0.5387419593853957,-0.2540679546599981,-0.5261827915796646,43
breakout_40_20_s0.15_w0.67,0.006108582870002488,0.0006327971143884614,-0.6249443739103755,21,100610.85828700024,1.012069591796251,-0.2499437602108761,-0.49271994567979926,-0.49569880803563504,15
