date,equity
2025-10-31,1.80961261747066
2025-11-03,1.8133614749189084
2025-11-04,1.7781503951339777
2025-11-05,1.8056707774327923
2025-11-06,1.8435694137279313
2025-11-07,1.8291306129566147
2025-11-10,1.7998838916110513
2025-11-11,1.7681482365105463
2025-11-12,1.7668356536499692
2025-11-13,1.8338383082384129
2025-11-14,1.7746170685978364
2025-11-17,1.7716073162152641
2025-11-18,1.7429988041042732
2025-11-19,1.7565073199585322
2025-11-20,1.7379305390461317
2025-11-21,1.6628394016965273
2025-11-24,1.6274613398258324
2025-11-25,1.6476563641355546
2025-11-26,1.6653249252563436
2025-11-27,1.67317176083066
2025-11-28,1.6880444029706738
2025-12-01,1.700425031852641
2025-12-02,1.6963209456380772
2025-12-03,1.688044332023185
2025-12-04,1.6968990286410248
2025-12-05,1.708588572251001
2025-12-08,1.7185727541873965
2025-12-09,1.6989923251050632
2025-12-10,1.701002565821719
2025-12-11,1.7005356294393779
2025-12-12,1.7059785102872291
2025-12-15,1.682607159127402
2025-12-16,1.6621121999866664
2025-12-17,1.6945042056305986
2025-12-18,1.655385959771894
2025-12-19,1.665832525140663
2025-12-22,1.6803195177023051
2025-12-23,1.6848741131497877
2025-12-24,1.68145182405964
2025-12-25,1.6768794720669133
2025-12-26,1.6813755776576866
2025-12-29,1.669625645504898
2025-12-30,1.6622213607023792
2025-12-31,1.6505719670766588
2026-01-05,1.6832260656634181
2026-01-06,1.6966722659640496
2026-01-07,1.698591393701042
2026-01-08,1.6965813023237601
2026-01-09,1.7146591702999143
2026-01-12,1.7268333345132907
2026-01-13,1.6847689672553092
2026-01-14,1.7057253373477492
2026-01-15,1.7115749138007665
2026-01-16,1.72988357056644
2026-01-19,1.7245848319481478
2026-01-20,1.7067967731603524
2026-01-21,1.7523928929672392
2026-01-22,1.748010219603821
2026-01-23,1.7762442814605894
2026-01-26,1.7468606371239033
2026-01-27,1.7656903403823125
2026-01-28,1.7880094759403893
2026-01-29,1.77816282952992
2026-01-30,1.7395102603216426
2026-02-02,1.6374070355844133
2026-02-03,1.6856422618596145
2026-02-04,1.6917064711133316
2026-02-05,1.6583196180064494
2026-02-06,1.6450692703420378
2026-02-09,1.6922228033294595
2026-02-10,1.6894880933635517
2026-02-11,1.6854049823953006
2026-02-12,1.7042561649806032
2026-02-13,1.6847399731868646
2026-02-24,1.7099990808927161
2026-02-25,1.7221385208944933
2026-02-26,1.7309336527608647
2026-02-27,1.7343847340349774
2026-03-02,1.7395303975027023
2026-03-03,1.6686580637241657
2026-03-04,1.6483052492109351
2026-03-05,1.6656233081402987
2026-03-06,1.667361199643802
2026-03-09,1.6522405019479387
2026-03-10,1.6834603307306288
2026-03-11,1.6843887931411767
2026-03-12,1.6719079905586012
2026-03-13,1.6565654513263963
2026-03-16,1.6629100352351363
2026-03-17,1.632226278234258
2026-03-18,1.627617450082687
2026-03-19,1.58527874001785
2026-03-20,1.5877397131456505
2026-03-23,1.517301584883283
2026-03-24,1.5371644710324417
2026-03-25,1.5463628553723843
2026-03-26,1.5458384063321196
2026-03-27,1.5661449049421297
2026-03-30,1.558711701111428
2026-03-31,1.5343029523390228
2026-04-01,1.553937331473911
2026-04-02,1.5369776147587468
2026-04-03,1.5193408354831934
2026-04-07,1.5144833285791124
2026-04-08,1.5390084455793571
2026-04-09,1.524782256318591
2026-04-10,1.5654572682331636
2026-04-13,1.575917310647213
2026-04-14,1.5937377437474913
2026-04-15,1.594363149474063
2026-04-16,1.6404054081261297
2026-04-17,1.6340389976990373
2026-04-20,1.6239539720603264
2026-04-21,1.647766895345543
2026-04-22,1.6451160405015455
2026-04-23,1.641929873324262
2026-04-24,1.6352743714399691
2026-04-27,1.641080713035928
2026-04-28,1.6257617885591022
2026-04-29,1.6616531187383108
2026-04-30,1.6309147851959938
2026-05-06,1.678763355176402
2026-05-07,1.681183014759341
2026-05-08,1.647771159102703
2026-05-11,1.689895993490421
2026-05-12,1.6687385916523483
2026-05-13,1.6943378916133982
2026-05-14,1.6537043428835507
2026-05-15,1.6443649950719612
2026-05-18,1.6367948931730818
2026-05-19,1.6458687833023276
2026-05-20,1.65986347653863
2026-05-21,1.628467466627064
2026-05-22,1.663604771153373
2026-05-25,1.7332628924701732
2026-05-26,1.71810562072946
2026-05-27,1.7138548034458163
2026-05-28,1.7578133506191553
2026-05-29,1.7289458816595953
2026-06-01,1.7179141484900662
2026-06-02,1.7685777358666688
2026-06-03,1.7844854920099003
2026-06-04,1.7566350155230979
